	id	title	all_artists	popularity	release_date	danceability	energy	key	loudness	mode	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature
763	61S79KIVA4I9FXbnsylEHT	In The Bible (with Lil Durk & Giveon)	Giveon	69	2021-09-03	0.686	0.385	7	-8.35	0	0.614	0.0	0.131	0.147	143.07	296568	4
764	4VCbgIdr8ptegWeJpqLVHH	Love All (with JAY-Z)	JAY-Z	71	2021-09-03	0.73	0.576	2	-5.442	1	0.354	3.59e-05	0.15	0.155	92.131	228461	4
765	40iJIUlhi6renaREYGeIDS	Fair Trade (with Travis Scott)	Travis Scott	83	2021-09-03	0.666	0.465	1	-8.545	1	0.0503	0.0	0.215	0.292	167.937	291175	4
766	0k1WUmIRnG3xU6fvvDVfRG	Way 2 Sexy (with Future & Young Thug)	Young Thug	78	2021-09-03	0.803	0.597	11	-6.035	0	0.000619	4.5e-06	0.323	0.331	136.008	257605	4
767	4s7QLoImIwmPi9L6dq1nVW	TSU	Drake	73	2021-09-03	0.568	0.56	9	-9.059	1	0.228	3.05e-06	0.39	0.246	130.019	308756	4
768	34D6FJysnQioVingDKufuf	N 2 Deep	Future	68	2021-09-03	0.507	0.429	2	-7.726	1	0.0518	0.0	0.109	0.0744	91.0	273578	3
769	11pEKMLmavDu8fxOB5QjbQ	Pipe Down	Drake	71	2021-09-03	0.518	0.69	9	-6.15	1	0.128	0.0	0.176	0.59	77.837	205721	4
770	1PDP7mLiAMwhfmgIwzhOm2	Yebba’s Heartbreak	Yebba	79	2021-09-03	0.476	0.161	8	-11.665	0	0.967	0.0381	0.109	0.0908	119.614	133763	4
771	2tUL6dZf1mywCj5WvCPZw6	No Friends In The Industry	Drake	73	2021-09-03	0.84	0.744	1	-4.751	1	0.0181	0.0	0.629	0.171	83.737	204347	4
772	2BcMwX1MPV6ZHP4tUT9uq6	Knife Talk (with 21 Savage ft. Project Pat)	Project Pat	83	2021-09-03	0.849	0.424	5	-9.579	0	0.0635	0.0	0.0834	0.153	145.887	242966	4
773	42m3eP1JJhtzffal9B136J	7am On Bridle Path	Drake	64	2021-09-03	0.724	0.531	5	-4.108	0	0.225	0.0	0.11	0.141	89.901	239635	4
774	2Q3jFbyE61mCjS3SkW4toJ	Race My Mind	Drake	67	2021-09-03	0.488	0.635	10	-7.19	1	0.179	8.16e-06	0.156	0.783	174.072	269884	4
775	08XWh5c0BMyD1nKVxxl91z	Fountains (with Tems)	Tems	72	2021-09-03	0.843	0.485	10	-8.735	0	0.181	0.0675	0.107	0.689	100.053	192418	4
776	5ScbulRnixQ2XAdvrPMFjz	Get Along Better	Ty Dolla $ign	70	2021-09-03	0.32	0.466	8	-6.77	1	0.00645	0.0	0.133	0.338	177.693	229304	3
777	50ceCGZ3oD3U5caQV5bP6f	You Only Live Twice (with Lil Wayne & Rick Ross)	Rick Ross	66	2021-09-03	0.519	0.851	7	-6.001	1	0.118	0.0	0.178	0.711	123.823	213104	5
778	7F9cT6hIRhnFCYP6GKS0tf	IMY2 (with Kid Cudi)	Kid Cudi	68	2021-09-03	0.59	0.493	7	-8.704	0	0.402	0.00504	0.129	0.0498	150.026	252379	4
779	3RkNXZvOSMMElmmXztDc94	F*****g Fans	Drake	62	2021-09-03	0.783	0.416	4	-9.84	0	0.213	0.0	0.103	0.165	87.073	245131	4
780	1cCXT1cErAY6tmIqHbodrt	The Remorse	Drake	60	2021-09-03	0.473	0.53	0	-8.506	1	0.812	6.92e-06	0.227	0.637	74.732	351220	3
781	5tpfvp5m0XLMn3UHznHihI	THE LION'S DEEN	Lupe Fiasco	33	2022-06-24	0.592	0.336	0	-8.011	1	0.904	6.9e-06	0.336	0.378	63.16	155124	4
782	6ZLp4KlQEtm7WxfyVQfp9U	GHOTI	Lupe Fiasco	54	2022-06-24	0.622	0.837	5	-7.123	0	0.339	0.00255	0.0869	0.479	83.131	111021	4
783	3G9CA8tztFAwHCwE004dI3	AUTOBOTO	Nayirah	45	2022-06-24	0.759	0.727	4	-6.03	1	0.38	3.2e-06	0.0801	0.284	124.045	270040	4
784	7tcJBOwxqt3DxhCNuZq3gU	PRECIOUS THINGS	Lupe Fiasco	39	2022-06-24	0.623	0.55	4	-7.251	0	0.662	0.0	0.114	0.206	128.233	260520	4
785	1VSnAypC094ySYAVR8DdzJ	KIOSK	Lupe Fiasco	37	2022-06-24	0.499	0.404	0	-11.084	0	0.905	0.000217	0.252	0.605	86.247	222466	4
786	7mTBIRS3sgMHakyp1UFxZz	MS. MURAL	Lupe Fiasco	42	2022-06-24	0.546	0.822	4	-6.4	0	0.171	0.00539	0.11	0.104	153.987	332923	4
787	2q4Vq5gPgWIHeAXEWKZELu	NAOMI	Lupe Fiasco	47	2022-06-24	0.687	0.838	1	-7.118	1	0.114	0.0283	0.149	0.613	92.968	177950	4
788	3GrHP2CwUNecBc1SdVMTJ8	DRILL MUSIC IN ZION	Lupe Fiasco	40	2022-06-24	0.588	0.793	1	-7.576	1	0.472	0.0287	0.454	0.548	78.856	271883	4
789	5It0Qpe4pVBbCs113i8AKq	SEATTLE	Lupe Fiasco	38	2022-06-24	0.626	0.527	1	-9.111	0	0.51	0.0049	0.124	0.29	139.857	316365	4
790	0sCtBy5i9pZUwMq3Il1O4U	ON FAUX NEM	Lupe Fiasco	37	2022-06-24	0.717	0.568	0	-9.328	1	0.454	0.00342	0.159	0.355	166.042	338932	4
791	6AHNkRbVzkh95xilnYzDT7	Holy Ghost (feat. Joe Fox)	Joe Fox	58	2015-05-26	0.514	0.78	10	-6.491	0	0.127	0.0	0.349	0.331	75.549	191200	4
792	0rBMP6VVGRgwnzZCLpijyl	Canal St. (feat. Bones)	BONES	64	2015-05-26	0.696	0.583	3	-9.351	0	0.308	0.0	0.0964	0.524	137.079	227427	4
793	2WxzLbJfPA2vJGxQiKd7Jq	Fine Whine (feat. Joe Fox, Future & M.I.A.)	M.I.A.	57	2015-05-26	0.43	0.522	1	-10.372	1	0.117	0.31	0.952	0.087	113.807	218547	4
794	4S7YHmlWwfwArgd8LfSPud	L$D	A$AP Rocky	73	2015-05-26	0.598	0.252	2	-15.086	1	0.194	0.133	0.0992	0.0352	120.064	238307	4
795	3I8MbKRkS2IBDuslhCS3iT	Excuse Me	A$AP Rocky	62	2015-05-26	0.653	0.71	8	-8.444	1	0.33	0.0	0.143	0.41	122.04	238053	4
796	6wwPtKxaMEbQYc6atQmhTE	JD	A$AP Rocky	51	2015-05-26	0.556	0.501	1	-11.429	1	0.123	0.000106	0.97	0.382	104.356	105827	4
797	1j6kDJttn6wbVyMaM42Nxm	Lord Pretty Flacko Jodye 2 (LPFJ2)	A$AP Rocky	72	2015-05-26	0.485	0.72	6	-5.991	1	0.0123	0.0	0.0546	0.0471	207.982	126960	4
798	6br4Pc0BzU6dTD5fEmks2i	Electric Body (feat. ScHoolboy Q)	ScHoolboy Q	58	2015-05-26	0.898	0.598	2	-7.164	1	0.49	0.0014	0.0646	0.528	119.966	255253	4
799	2gAGWaK4wvt2xrFUlR4mK8	Jukebox Joints (feat. Joe Fox & Kanye West)	Kanye West	72	2015-05-26	0.284	0.803	2	-5.293	0	0.302	0.0	0.242	0.553	67.536	323960	4
800	4wuOxtRDeD9YiQOcmgay7e	Max B (feat. Joe Fox)	Joe Fox	50	2015-05-26	0.567	0.394	5	-9.536	1	0.547	0.0	0.383	0.294	76.277	241133	4
801	6J9FgTr3z44Bw6ABeVL415	Pharsyde (feat. Joe Fox)	Joe Fox	55	2015-05-26	0.642	0.56	7	-15.123	1	0.0541	0.752	0.131	0.499	130.003	222333	4
802	5cYZm4KeDKM8Pw8z5XRKJt	Wavybone (feat. Juicy J & UGK)	UGK	54	2015-05-26	0.7	0.642	2	-8.673	0	0.0162	2.94e-06	0.206	0.381	149.989	303000	4
803	3RySVukMPe4R7lAP8oGI17	West Side Highway	James Fauntleroy	48	2015-05-26	0.667	0.499	7	-11.725	1	0.0149	0.0	0.125	0.396	92.996	176907	4
804	3nHbQNMuGuEtIVhPGVfFbF	Better Things	A$AP Rocky	51	2015-05-26	0.466	0.443	1	-10.584	0	0.106	0.612	0.159	0.116	100.762	199467	4
805	29ZSk6XmWPx3DX69xBb7Yi	M'$ (feat. Lil Wayne)	Lil Wayne	54	2015-05-26	0.779	0.629	10	-6.797	0	0.00311	0.0	0.254	0.185	116.531	233400	4
806	2JqNypbkqPNtCLBeuUqmnm	Dreams (Interlude)	A$AP Rocky	46	2015-05-26	0.719	0.499	7	-16.829	1	0.801	0.0131	0.0855	0.289	120.011	136773	4
807	2N3U8uTYhjX2KwGT0pf5x0	Everyday (feat. Rod Stewart, Miguel & Mark Ronson)	Mark Ronson	77	2015-05-26	0.394	0.661	4	-8.684	1	0.00996	0.0	0.343	0.335	149.818	260987	4
808	41FxRrhwqe2LvFcU3WapS1	Back Home (feat. Mos Def, Acyde & Yams)	Yams	48	2015-05-26	0.321	0.887	0	-8.5	1	0.192	0.0	0.231	0.0939	172.356	278093	4
809	0FWAIRd9Uz5uNek7cALYNC	Psycho	Dave	63	2019-03-08	0.696	0.589	2	-7.233	1	0.516	0.0	0.29	0.58	94.016	248947	4
810	59PUOc7B0WCNNx8Nr4qaA4	Streatham	Dave	64	2019-03-08	0.892	0.621	2	-7.67	1	0.496	0.0	0.109	0.638	124.015	205720	4
811	0J43IKwcofdlTQPjcbHxCM	Black	Dave	55	2019-03-08	0.495	0.757	7	-7.15	1	0.359	0.0	0.116	0.334	81.584	228280	4
812	2HUW8dnie8O8JkDzbo7Ivs	Purple Heart	Dave	55	2019-03-08	0.714	0.791	1	-6.754	0	0.123	5.36e-05	0.491	0.666	142.084	164133	4
813	3z4CGd63tpUn9a6oQSG0CI	Location (feat. Burna Boy)	Burna Boy	78	2019-03-08	0.812	0.496	9	-5.969	0	0.271	0.0	0.0955	0.55	109.979	241293	4
814	3rqmxZNh2BRgJ3BiCPFTSG	Disaster (feat. J Hus)	J Hus	62	2019-03-08	0.727	0.761	0	-5.686	0	0.619	0.0	0.077	0.706	91.108	240160	4
815	65TggCitjPK0sUXtwgOkN9	Screwface Capital	Dave	69	2019-03-08	0.914	0.56	0	-7.56	1	0.523	3.69e-05	0.198	0.427	112.015	253093	4
816	7l1P6WtVtq1zQMq6qazNA4	Environment	Dave	59	2019-03-08	0.497	0.491	11	-10.133	0	0.543	0.0	0.448	0.522	84.268	202733	4
817	5F0Bf5M5lTO8SwfRQai4or	Lesley (feat. Ruelle)	Ruelle	59	2019-03-08	0.504	0.466	7	-9.451	0	0.862	0.0	0.135	0.509	88.672	667707	4
818	3un8AsY9s9YyEv2tqTrxVv	Voices	Dave	57	2019-03-08	0.782	0.58	11	-7.57	0	0.181	0.000182	0.154	0.579	116.942	198347	4
819	3xyOv3WrB1l7qh7ZsmFPCU	Drama	Dave	52	2019-03-08	0.509	0.478	11	-8.744	0	0.91	2.35e-06	0.403	0.173	83.342	423587	4
820	6JotKhX3MBz3OfOU8HD0xe	KILLA MODE (feat. Storm Ford)	Storm Ford	46	2022-06-17	0.566	0.558	6	-7.646	1	0.167	9.77e-06	0.475	0.583	124.597	164914	4
821	0mCmsBAB3J5vtbbHBpzAA1	STUCK	WESTSIDE BOOGIE	49	2022-06-17	0.764	0.542	8	-7.821	0	0.194	0.0	0.14	0.291	159.977	217271	4
822	2mz9mssxUxuUdBBiMWXdIF	NONCHALANT (feat. Mamii)	Mamii	55	2022-06-17	0.6	0.644	5	-6.937	0	0.66	0.0	0.111	0.568	90.054	204437	4
823	4yg2dkVMQX7HIqiM7c0iEZ	LOLSMH II	WESTSIDE BOOGIE	52	2022-06-17	0.522	0.638	1	-5.88	1	0.0303	0.0	0.225	0.423	164.611	144148	4
824	3QQKXyNMb1bxPWriXInzAe	CAN'T EVEN LIE (feat. Soulja Boy)	Soulja Boy	45	2022-06-17	0.86	0.484	1	-7.895	1	0.207	0.0	0.144	0.608	117.986	194971	4
825	5ZQOreZtUV8JIMaWbzFxSP	PRIDEFUL II	WESTSIDE BOOGIE	39	2022-06-17	0.691	0.492	8	-8.28	0	0.0227	0.00151	0.262	0.504	80.035	225094	4
826	7GI7QNI80ms5XVAdS6fujG	AIGHT (feat. Shelley FKA DRAM)	DRAM	58	2022-06-17	0.9	0.507	1	-9.529	1	0.348	0.00155	0.127	0.303	95.037	164137	4
827	0u0Wg5JO7Aza12fQJMIZ6Q	CAN'T GET OVER YOU (feat. Smino & Teezo Touchdown)	Teezo Touchdown	53	2022-06-17	0.594	0.539	10	-6.604	0	0.518	0.0	0.188	0.336	82.92	196294	4
828	4xG0x2zg4w43A5xYa6zHvG	RATCHET BOOG - INTERLUDE	WESTSIDE BOOGIE	43	2022-06-17	0.646	0.483	1	-8.64	1	0.217	0.0	0.112	0.319	116.016	126028	4
829	6mhLb2pN2MoyN3Eyo7OKmY	SOMETHIN STRANGE (feat. Kalan.FrFr & Mamii)	Mamii	37	2022-06-17	0.543	0.516	2	-5.482	1	0.0906	1.49e-05	0.326	0.297	114.059	182991	5
830	5pGpmT0Mgen5AZPC0pBfqJ	WINDOWS DOWN (feat. Snoop Dogg)	Snoop Dogg	37	2022-06-17	0.606	0.768	1	-8.707	1	0.227	0.0	0.0919	0.417	91.592	207178	4
831	1rOU6ga4I0Krne9FknYnv8	ANTHONY (WAR)	WESTSIDE BOOGIE	35	2022-06-17	0.463	0.602	8	-9.945	1	0.143	0.0	0.162	0.293	77.997	195660	4
